LMSP0503AE02	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C70H127N3O28	GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/18:0)	N/A	N/A
LMSP0503AE03	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C72H131N3O28	GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/20:0)	N/A	N/A
LMSP0503AE04	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C74H135N3O28	GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/22:0)	N/A	N/A
LMSP0503AE05	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C76H139N3O28	GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:0)	N/A	N/A
LMSP0503AE06	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C78H143N3O28	GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:0)	N/A	N/A
LMSP0503AE07	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C76H137N3O28	GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))	N/A	N/A
LMSP0503AE08	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C78H141N3O28	GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))	N/A	N/A
LMSP0503AF01	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C74H133N3O33	Galbeta1-4GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/16:0)	N/A	N/A
LMSP0503AF02	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C76H137N3O33	Galbeta1-4GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/18:0)	N/A	N/A
LMSP0503AF03	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C78H141N3O33	Galbeta1-4GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/20:0)	N/A	N/A
LMSP0503AF04	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C80H145N3O33	Galbeta1-4GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/22:0)	N/A	N/A
LMSP0503AF05	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C82H149N3O33	Galbeta1-4GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:0)	N/A	N/A
LMSP0503AF06	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C84H153N3O33	Galbeta1-4GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:0)	N/A	N/A
LMSP0503AF07	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C82H147N3O33	Galbeta1-4GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))	N/A	N/A
LMSP0503AF08	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C84H151N3O33	Galbeta1-4GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))	N/A	N/A
LMSP0503AG01	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C74H133N3O32	Fucalpha1-3GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/16:0)	N/A	N/A
LMSP0503AG02	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C76H137N3O32	Fucalpha1-3GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/18:0)	N/A	N/A
LMSP0503AG03	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C78H141N3O32	Fucalpha1-3GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/20:0)	N/A	N/A
LMSP0503AG04	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C80H145N3O32	Fucalpha1-3GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/22:0)	N/A	N/A
LMSP0503AG05	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C82H149N3O32	Fucalpha1-3GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:0)	N/A	N/A
LMSP0503AG06	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C84H153N3O32	Fucalpha1-3GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:0)	N/A	N/A
LMSP0503AG07	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C82H147N3O32	Fucalpha1-3GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))	N/A	N/A
LMSP0503AG08	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C84H151N3O32	Fucalpha1-3GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))	N/A	N/A
LMSP0503AH01	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C80H143N3O37	Galbeta1-4(Fucalpha1-3)GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/16:0)	N/A	N/A
LMSP0503AH02	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C82H147N3O37	Galbeta1-4(Fucalpha1-3)GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/18:0)	N/A	N/A
LMSP0503AH03	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C84H151N3O37	Galbeta1-4(Fucalpha1-3)GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/20:0)	N/A	N/A
LMSP0503AH04	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C86H155N3O37	Galbeta1-4(Fucalpha1-3)GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/22:0)	N/A	N/A
LMSP0503AH05	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C88H159N3O37	Galbeta1-4(Fucalpha1-3)GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:0)	N/A	N/A
LMSP0503AH06	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C90H163N3O37	Galbeta1-4(Fucalpha1-3)GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:0)	N/A	N/A
LMSP0503AH07	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C88H157N3O37	Galbeta1-4(Fucalpha1-3)GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))	N/A	N/A
LMSP0503AH08	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C90H161N3O37	Galbeta1-4(Fucalpha1-3)GlcNAcbeta1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))	N/A	N/A
LMSP0503AI01	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C66H120N2O27	Fucalpha1-2Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/16:0)	N/A	N/A
LMSP0503AI02	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C68H124N2O27	Fucalpha1-2Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/18:0)	N/A	N/A
LMSP0503AI03	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C70H128N2O27	Fucalpha1-2Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/20:0)	N/A	N/A
LMSP0503AI04	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C72H132N2O27	Fucalpha1-2Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/22:0)	N/A	N/A
LMSP0503AI05	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C74H136N2O27	Fucalpha1-2Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:0)	N/A	N/A
LMSP0503AI06	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C76H140N2O27	Fucalpha1-2Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:0)	N/A	N/A
LMSP0503AI07	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C74H134N2O27	Fucalpha1-2Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))	N/A	N/A
LMSP0503AI08	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C76H138N2O27	Fucalpha1-2Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))	N/A	N/A
LMSP0503AJ01	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C66H120N2O28	Galalpha1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/16:0)	N/A	N/A
LMSP0503AJ02	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C68H124N2O28	Galalpha1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/18:0)	N/A	N/A
LMSP0503AJ03	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C70H128N2O28	Galalpha1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/20:0)	N/A	N/A
LMSP0503AJ04	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C72H132N2O28	Galalpha1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/22:0)	N/A	N/A
LMSP0503AJ05	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C74H136N2O28	Galalpha1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:0)	N/A	N/A
LMSP0503AJ06	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C76H140N2O28	Galalpha1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:0)	N/A	N/A
LMSP0503AJ07	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C74H134N2O28	Galalpha1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))	N/A	N/A
LMSP0503AJ08	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C76H138N2O28	Galalpha1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))	N/A	N/A
LMSP0503AK01	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C72H130N2O32	Galalpha1-3(Fucalpha1-2)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/16:0)	N/A	N/A
LMSP0503AK02	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C74H134N2O32	Galalpha1-3(Fucalpha1-2)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/18:0)	N/A	N/A
LMSP0503AK03	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C76H138N2O32	Galalpha1-3(Fucalpha1-2)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/20:0)	N/A	N/A
LMSP0503AK04	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C78H142N2O32	Galalpha1-3(Fucalpha1-2)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/22:0)	N/A	N/A
LMSP0503AK05	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C80H146N2O32	Galalpha1-3(Fucalpha1-2)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:0)	N/A	N/A
LMSP0503AK06	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C82H150N2O32	Galalpha1-3(Fucalpha1-2)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:0)	N/A	N/A
LMSP0503AK07	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C80H144N2O32	Galalpha1-3(Fucalpha1-2)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))	N/A	N/A
LMSP0503AK08	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C82H148N2O32	Galalpha1-3(Fucalpha1-2)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))	N/A	N/A
LMSP0503AL01	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C80H143N3O37	GalNAcbeta1-3Galalpha1-3(Fucalpha1-2)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/16:0)	N/A	N/A
LMSP0503AL02	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C82H147N3O37	GalNAcbeta1-3Galalpha1-3(Fucalpha1-2)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/18:0)	N/A	N/A
LMSP0503AL03	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C84H151N3O37	GalNAcbeta1-3Galalpha1-3(Fucalpha1-2)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/20:0)	N/A	N/A
LMSP0503AL04	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C86H155N3O37	GalNAcbeta1-3Galalpha1-3(Fucalpha1-2)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/22:0)	N/A	N/A
LMSP0503AL05	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C88H159N3O37	GalNAcbeta1-3Galalpha1-3(Fucalpha1-2)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:0)	N/A	N/A
LMSP0503AL06	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C90H163N3O37	GalNAcbeta1-3Galalpha1-3(Fucalpha1-2)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:0)	N/A	N/A
LMSP0503AL07	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C88H157N3O37	GalNAcbeta1-3Galalpha1-3(Fucalpha1-2)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))	N/A	N/A
LMSP0503AL08	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C90H161N3O37	GalNAcbeta1-3Galalpha1-3(Fucalpha1-2)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))	N/A	N/A
LMSP0503AM01	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C74H133N3O33	GalNAcbeta1-3Galalpha1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/16:0)	N/A	N/A
LMSP0503AM02	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C76H137N3O33	GalNAcbeta1-3Galalpha1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/18:0)	N/A	N/A
LMSP0503AM03	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C78H141N3O33	GalNAcbeta1-3Galalpha1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/20:0)	N/A	N/A
LMSP0503AM04	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C80H145N3O33	GalNAcbeta1-3Galalpha1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/22:0)	N/A	N/A
LMSP0503AM05	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C82H149N3O33	GalNAcbeta1-3Galalpha1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:0)	N/A	N/A
LMSP0503AM06	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C84H153N3O33	GalNAcbeta1-3Galalpha1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:0)	N/A	N/A
LMSP0503AM07	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C82H147N3O33	GalNAcbeta1-3Galalpha1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))	N/A	N/A
LMSP0503AM08	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C84H151N3O33	GalNAcbeta1-3Galalpha1-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))	N/A	N/A
LMSP0503AN01	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C62H113N3O23	GlcNAcbeta1-3(GalNAcbeta1-4)Galbeta1-4Glcbeta-Cer(d18:1/16:0)	N/A	N/A
LMSP0503AN02	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C64H117N3O23	GlcNAcbeta1-3(GalNAcbeta1-4)Galbeta1-4Glcbeta-Cer(d18:1/18:0)	N/A	N/A
LMSP0503AN03	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C66H121N3O23	GlcNAcbeta1-3(GalNAcbeta1-4)Galbeta1-4Glcbeta-Cer(d18:1/20:0)	N/A	N/A
LMSP0503AN04	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C68H125N3O23	GlcNAcbeta1-3(GalNAcbeta1-4)Galbeta1-4Glcbeta-Cer(d18:1/22:0)	N/A	N/A
LMSP0503AN05	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C70H129N3O23	GlcNAcbeta1-3(GalNAcbeta1-4)Galbeta1-4Glcbeta-Cer(d18:1/24:0)	N/A	N/A
LMSP0503AN06	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C72H133N3O23	GlcNAcbeta1-3(GalNAcbeta1-4)Galbeta1-4Glcbeta-Cer(d18:1/26:0)	N/A	N/A
LMSP0503AN07	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C70H127N3O23	GlcNAcbeta1-3(GalNAcbeta1-4)Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))	N/A	N/A
LMSP0503AN08	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C72H131N3O23	GlcNAcbeta1-3(GalNAcbeta1-4)Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))	N/A	N/A
LMSP0503AO01	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C68H123N3O28	GalNAcbeta1-4(Galbeta1-4GlcNAcbeta1-3)Galbeta1-4Glcbeta-Cer(d18:1/16:0)	N/A	N/A
LMSP0503AO02	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C70H127N3O28	GalNAcbeta1-4(Galbeta1-4GlcNAcbeta1-3)Galbeta1-4Glcbeta-Cer(d18:1/18:0)	N/A	N/A
LMSP0503AO03	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C72H131N3O28	GalNAcbeta1-4(Galbeta1-4GlcNAcbeta1-3)Galbeta1-4Glcbeta-Cer(d18:1/20:0)	N/A	N/A
LMSP0503AO04	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C74H135N3O28	GalNAcbeta1-4(Galbeta1-4GlcNAcbeta1-3)Galbeta1-4Glcbeta-Cer(d18:1/22:0)	N/A	N/A
LMSP0503AO05	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C76H139N3O28	GalNAcbeta1-4(Galbeta1-4GlcNAcbeta1-3)Galbeta1-4Glcbeta-Cer(d18:1/24:0)	N/A	N/A
LMSP0503AO06	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C78H143N3O28	GalNAcbeta1-4(Galbeta1-4GlcNAcbeta1-3)Galbeta1-4Glcbeta-Cer(d18:1/26:0)	N/A	N/A
LMSP0503AO07	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C76H137N3O28	GalNAcbeta1-4(Galbeta1-4GlcNAcbeta1-3)Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))	N/A	N/A
LMSP0503AO08	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C78H141N3O28	GalNAcbeta1-4(Galbeta1-4GlcNAcbeta1-3)Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))	N/A	N/A
LMSP0504AA01	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C54H100N2O18	GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/16:0)	Lc3Cer(d18:1/16:0)	N/A
LMSP0504AA02	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C56H104N2O18	GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/18:0)	Lc3Cer(d18:1/18:0)	N/A
LMSP0504AA03	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C58H108N2O18	GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/20:0)	Lc3Cer(d18:1/20:0)	N/A
LMSP0504AA04	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C60H112N2O18	GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/22:0)	Lc3Cer(d18:1/22:0)	N/A
LMSP0504AA05	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C62H116N2O18	GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/24:0)	Lc3Cer(d18:1/24:0)	N/A
LMSP0504AA06	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C64H120N2O18	GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/26:0)	Lc3Cer(d18:1/26:0)	N/A
LMSP0504AA07	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C62H114N2O18	GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))	Lc3Cer(d18:1/24:1(15Z))	N/A
LMSP0504AA08	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C64H118N2O18	GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))	Lc3Cer(d18:1/26:1(17Z))	N/A
LMSP0504AB01	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C60H110N2O23	Galbeta1-3GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/16:0)	iso-LM1(d18:1/16:0)	N/A
LMSP0504AB02	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C62H114N2O23	Galbeta1-3GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/18:0)	iso-LM1(d18:1/18:0)	N/A
LMSP0504AB03	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C64H118N2O23	Galbeta1-3GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/20:0)	iso-LM1(d18:1/20:0)	N/A
LMSP0504AB04	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C66H122N2O23	Galbeta1-3GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/22:0)	iso-LM1(d18:1/22:0)	N/A
LMSP0504AB05	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C68H126N2O23	Galbeta1-3GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/24:0)	iso-LM1(d18:1/24:0)	N/A
LMSP0504AB06	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C70H130N2O23	Galbeta1-3GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/26:0)	iso-LM1(d18:1/26:0)	N/A
LMSP0504AB07	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C68H124N2O23	Galbeta1-3GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))	iso-LM1(d18:1/24:1(15Z))	N/A
LMSP0504AB08	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C70H128N2O23	Galbeta1-3GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))	iso-LM1(d18:1/26:1(17Z))	N/A
LMSP0504AC01	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C66H120N2O27	Galbeta1-3(Fucalpha1-4)GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/16:0)	Lewis a(d18:1/16:0)	N/A
LMSP0504AC02	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C68H124N2O27	Galbeta1-3(Fucalpha1-4)GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/18:0)	Lewis a(d18:1/18:0)	N/A
LMSP0504AC03	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C70H128N2O27	Galbeta1-3(Fucalpha1-4)GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/20:0)	Lewis a(d18:1/20:0)	N/A
LMSP0504AC04	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C72H132N2O27	Galbeta1-3(Fucalpha1-4)GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/22:0)	Lewis a(d18:1/22:0)	N/A
LMSP0504AC05	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C74H136N2O27	Galbeta1-3(Fucalpha1-4)GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/24:0)	Lewis a(d18:1/24:0)	N/A
LMSP0504AC06	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C76H140N2O27	Galbeta1-3(Fucalpha1-4)GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/26:0)	Lewis a(d18:1/26:0)	N/A
LMSP0504AC07	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C74H134N2O27	Galbeta1-3(Fucalpha1-4)GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))	Lewis a(d18:1/24:1(15Z))	N/A
LMSP0504AC08	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C76H138N2O27	Galbeta1-3(Fucalpha1-4)GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))	Lewis a(d18:1/26:1(17Z))	N/A
LMSP0504AD01	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C66H120N2O27	Fucalpha1-2Galbeta1-3GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/16:0)	type I H antigen(d18:1/16:0)	N/A
LMSP0504AD02	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	C68H124N2O27	Fucalpha1-2Galbeta1-3GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1/18:0)	type I H antigen(d18:1/18:0)	N/A
